sequence;Service_Level;Inquiry_type;piority;Time_opened;Time_closed;Duration
5362;Estandar;Informacion;alta;2023-07-17 05:38:42.567718;2023-07-17 05:39:53.841810;0 days 00:01:11.274092
5363;Estandar;Queja;media;2023-07-17 05:41:09.867509;2023-07-17 05:44:16.592229;0 days 00:03:06.724720
5364;Normal;Informacion;baja;2023-07-17 05:44:13.011736;2023-07-17 05:47:00.319498;0 days 00:02:47.307762
5365;Urgente;Informacion;media;2023-07-17 05:45:14.708684;2023-07-17 05:50:39.385907;0 days 00:05:24.677223
5366;Estandar;Falla;media;2023-07-17 05:45:24.403227;2023-07-17 05:48:03.899610;0 days 00:02:39.496383
5367;Urgente;Facturacion;baja;2023-07-17 05:45:27.560998;2023-07-17 05:46:21.641611;0 days 00:00:54.080613
5368;Estandar;Falla;alta;2023-07-17 05:51:37.568655;2023-07-17 05:55:32.339797;0 days 00:03:54.771142
5369;Estandar;Queja;alta;2023-07-17 05:56:43.297284;2023-07-17 06:02:18.117514;0 days 00:05:34.820230
5370;Urgente;Facturacion;media;2023-07-17 06:01:49.792473;2023-07-17 06:03:57.998700;0 days 00:02:08.206227
5371;Normal;Falla;baja;2023-07-17 06:09:15.432179;2023-07-17 06:11:01.282932;0 days 00:01:45.850753
5372;Estandar;Facturacion;baja;2023-07-17 06:09:53.179460;2023-07-17 06:14:33.971239;0 days 00:04:40.791779
5373;Estandar;Facturacion;alta;2023-07-17 06:12:52.729008;2023-07-17 06:15:46.416210;0 days 00:02:53.687202
5374;Estandar;Facturacion;media;2023-07-17 06:21:13.814701;2023-07-17 06:26:49.269638;0 days 00:05:35.454937
5375;Urgente;Informacion;baja;2023-07-17 06:22:51.111545;2023-07-17 06:25:20.843443;0 days 00:02:29.731898
5376;Urgente;Facturacion;media;2023-07-17 06:26:56.040317;2023-07-17 06:31:32.578430;0 days 00:04:36.538113
5377;Normal;Queja;baja;2023-07-17 06:27:21.791870;2023-07-17 06:32:47.496466;0 days 00:05:25.704596
5378;Normal;Informacion;media;2023-07-17 06:39:04.159536;2023-07-17 06:40:36.054669;0 days 00:01:31.895133
5379;Estandar;Facturacion;baja;2023-07-17 06:45:36.375104;2023-07-17 06:47:53.909715;0 days 00:02:17.534611
5380;Urgente;Informacion;alta;2023-07-17 06:49:25.841520;2023-07-17 06:49:56.965793;0 days 00:00:31.124273
5381;Normal;Falla;media;2023-07-17 06:49:42.602507;2023-07-17 06:52:40.131744;0 days 00:02:57.529237
5382;Urgente;Falla;alta;2023-07-17 06:51:21.069873;2023-07-17 06:53:19.028471;0 days 00:01:57.958598
5383;Normal;Informacion;media;2023-07-17 06:51:54.218824;2023-07-17 06:54:01.555713;0 days 00:02:07.336889
5384;Normal;Informacion;media;2023-07-17 06:53:03.791676;2023-07-17 06:57:08.941461;0 days 00:04:05.149785
5385;Normal;Queja;media;2023-07-17 07:02:31.194366;2023-07-17 07:05:45.047373;0 days 00:03:13.853007
5386;Urgente;Facturacion;alta;2023-07-17 07:05:17.051674;2023-07-17 07:09:41.015697;0 days 00:04:23.964023
5387;Normal;Falla;alta;2023-07-17 07:09:10.245423;2023-07-17 07:12:05.806202;0 days 00:02:55.560779
5388;Normal;Queja;alta;2023-07-17 07:10:16.390082;2023-07-17 07:11:24.462858;0 days 00:01:08.072776
5389;Estandar;Facturacion;alta;2023-07-17 07:16:09.733822;2023-07-17 07:16:34.032470;0 days 00:00:24.298648
5390;Normal;Facturacion;baja;2023-07-17 07:18:06.993636;2023-07-17 07:18:47.196702;0 days 00:00:40.203066
5391;Urgente;Falla;media;2023-07-17 07:21:49.048488;2023-07-17 07:26:55.168800;0 days 00:05:06.120312
5392;Urgente;Queja;baja;2023-07-17 07:27:40.961168;2023-07-17 07:30:11.411607;0 days 00:02:30.450439
5393;Normal;Falla;media;2023-07-17 07:29:31.374377;2023-07-17 07:32:38.425356;0 days 00:03:07.050979
5394;Urgente;Queja;alta;2023-07-17 07:31:10.784513;2023-07-17 07:36:30.952675;0 days 00:05:20.168162
5395;Urgente;Informacion;alta;2023-07-17 07:31:44.172298;2023-07-17 07:33:18.780614;0 days 00:01:34.608316
5396;Urgente;Informacion;alta;2023-07-17 07:32:49.793736;2023-07-17 07:38:01.050708;0 days 00:05:11.256972
5397;Estandar;Falla;alta;2023-07-17 07:39:29.295988;2023-07-17 07:45:02.106007;0 days 00:05:32.810019
5398;Estandar;Queja;media;2023-07-17 07:40:56.615174;2023-07-17 07:41:49.045053;0 days 00:00:52.429879
5399;Normal;Falla;baja;2023-07-17 07:41:19.859213;2023-07-17 07:43:44.711691;0 days 00:02:24.852478
5400;Urgente;Falla;baja;2023-07-17 07:51:22.057590;2023-07-17 07:54:44.363837;0 days 00:03:22.306247
5401;Estandar;Informacion;media;2023-07-17 07:52:01.976530;2023-07-17 07:55:20.434285;0 days 00:03:18.457755
5402;Urgente;Facturacion;alta;2023-07-17 07:52:32.750028;2023-07-17 07:58:28.498989;0 days 00:05:55.748961
5403;Estandar;Facturacion;baja;2023-07-17 08:04:28.036823;2023-07-17 08:04:31.403773;0 days 00:00:03.366950
5404;Estandar;Queja;baja;2023-07-17 08:08:24.432161;2023-07-17 08:13:46.107898;0 days 00:05:21.675737
5405;Urgente;Falla;alta;2023-07-17 08:12:06.880292;2023-07-17 08:17:21.233890;0 days 00:05:14.353598
5406;Urgente;Facturacion;alta;2023-07-17 08:14:18.343982;2023-07-17 08:16:05.671187;0 days 00:01:47.327205
5407;Urgente;Facturacion;baja;2023-07-17 08:16:52.720954;2023-07-17 08:21:41.698024;0 days 00:04:48.977070
5408;Urgente;Informacion;media;2023-07-17 08:17:40.421911;2023-07-17 08:22:51.617289;0 days 00:05:11.195378
5409;Urgente;Queja;alta;2023-07-17 08:17:44.826453;2023-07-17 08:17:54.535609;0 days 00:00:09.709156
5410;Estandar;Informacion;media;2023-07-17 08:35:19.433824;2023-07-17 08:38:56.070913;0 days 00:03:36.637089
5411;Normal;Queja;media;2023-07-17 08:38:54.198532;2023-07-17 08:42:47.726854;0 days 00:03:53.528322
5412;Estandar;Queja;alta;2023-07-17 08:51:41.800131;2023-07-17 08:56:11.272722;0 days 00:04:29.472591
5413;Urgente;Falla;alta;2023-07-17 08:51:48.258697;2023-07-17 08:57:27.512931;0 days 00:05:39.254234
5414;Urgente;Falla;baja;2023-07-17 08:52:15.706136;2023-07-17 08:55:04.012248;0 days 00:02:48.306112
5415;Urgente;Falla;baja;2023-07-17 08:57:34.381159;2023-07-17 09:00:32.774758;0 days 00:02:58.393599
5416;Urgente;Informacion;baja;2023-07-17 08:57:35.242171;2023-07-17 09:01:17.303344;0 days 00:03:42.061173
5417;Normal;Facturacion;media;2023-07-17 09:06:56.799016;2023-07-17 09:10:23.041886;0 days 00:03:26.242870
5418;Estandar;Informacion;baja;2023-07-17 09:07:29.499975;2023-07-17 09:09:37.544258;0 days 00:02:08.044283
5419;Estandar;Falla;alta;2023-07-17 09:09:53.991266;2023-07-17 09:12:46.951552;0 days 00:02:52.960286
5420;Urgente;Informacion;baja;2023-07-17 09:19:01.744061;2023-07-17 09:22:47.598024;0 days 00:03:45.853963
5421;Normal;Queja;alta;2023-07-17 09:20:04.597126;2023-07-17 09:23:55.792120;0 days 00:03:51.194994
5422;Normal;Queja;media;2023-07-17 09:20:45.622332;2023-07-17 09:26:15.383686;0 days 00:05:29.761354
5423;Urgente;Informacion;alta;2023-07-17 09:31:13.528297;2023-07-17 09:33:06.581720;0 days 00:01:53.053423
5424;Urgente;Facturacion;baja;2023-07-17 09:41:50.851170;2023-07-17 09:42:41.746190;0 days 00:00:50.895020
5425;Estandar;Falla;alta;2023-07-17 09:46:28.177935;2023-07-17 09:48:47.496067;0 days 00:02:19.318132
5426;Estandar;Falla;alta;2023-07-17 09:51:12.249501;2023-07-17 09:52:17.480080;0 days 00:01:05.230579
5427;Urgente;Falla;alta;2023-07-17 10:04:36.100153;2023-07-17 10:09:39.894995;0 days 00:05:03.794842
5428;Estandar;Facturacion;media;2023-07-17 10:06:52.157153;2023-07-17 10:11:03.856885;0 days 00:04:11.699732
5429;Normal;Informacion;alta;2023-07-17 10:07:08.603975;2023-07-17 10:10:06.638096;0 days 00:02:58.034121
5430;Normal;Facturacion;alta;2023-07-17 10:07:33.406667;2023-07-17 10:08:10.362879;0 days 00:00:36.956212
5431;Estandar;Informacion;alta;2023-07-17 10:08:32.774455;2023-07-17 10:10:33.055679;0 days 00:02:00.281224
5432;Normal;Facturacion;media;2023-07-17 10:13:38.669792;2023-07-17 10:18:39.573043;0 days 00:05:00.903251
5433;Normal;Queja;baja;2023-07-17 10:16:39.899931;2023-07-17 10:22:35.681026;0 days 00:05:55.781095
5434;Urgente;Facturacion;baja;2023-07-17 10:19:16.063856;2023-07-17 10:22:46.403908;0 days 00:03:30.340052
5435;Estandar;Queja;alta;2023-07-17 10:20:01.394092;2023-07-17 10:22:35.883625;0 days 00:02:34.489533
5436;Normal;Informacion;media;2023-07-17 10:22:49.190118;2023-07-17 10:27:10.481909;0 days 00:04:21.291791
5437;Estandar;Facturacion;alta;2023-07-17 10:29:54.238010;2023-07-17 10:33:35.768679;0 days 00:03:41.530669
5438;Estandar;Queja;media;2023-07-17 10:31:16.820151;2023-07-17 10:37:10.696267;0 days 00:05:53.876116
5439;Estandar;Falla;media;2023-07-17 10:42:55.640418;2023-07-17 10:44:08.612025;0 days 00:01:12.971607
5440;Estandar;Falla;baja;2023-07-17 11:04:51.281801;2023-07-17 11:06:47.347065;0 days 00:01:56.065264
5441;Estandar;Facturacion;baja;2023-07-17 11:07:49.673663;2023-07-17 11:12:35.313518;0 days 00:04:45.639855
5442;Normal;Falla;media;2023-07-17 11:08:49.335783;2023-07-17 11:09:33.867444;0 days 00:00:44.531661
5443;Estandar;Informacion;baja;2023-07-17 11:16:03.026272;2023-07-17 11:21:09.907432;0 days 00:05:06.881160
5444;Normal;Informacion;media;2023-07-17 11:18:51.631966;2023-07-17 11:23:37.963627;0 days 00:04:46.331661
5445;Normal;Queja;alta;2023-07-17 11:19:05.220111;2023-07-17 11:19:20.364642;0 days 00:00:15.144531
5446;Urgente;Queja;alta;2023-07-17 11:37:17.851345;2023-07-17 11:42:55.213230;0 days 00:05:37.361885
5447;Urgente;Facturacion;media;2023-07-17 11:54:58.186192;2023-07-17 11:59:46.794130;0 days 00:04:48.607938
5448;Estandar;Facturacion;alta;2023-07-17 11:59:31.441640;2023-07-17 12:01:03.187300;0 days 00:01:31.745660
5449;Normal;Queja;baja;2023-07-17 12:06:02.037147;2023-07-17 12:07:03.990510;0 days 00:01:01.953363
5450;Estandar;Facturacion;alta;2023-07-17 12:16:33.345919;2023-07-17 12:18:40.551441;0 days 00:02:07.205522
5451;Normal;Informacion;media;2023-07-17 12:17:41.276719;2023-07-17 12:19:30.177661;0 days 00:01:48.900942
5452;Urgente;Facturacion;baja;2023-07-17 12:21:46.732876;2023-07-17 12:23:39.490976;0 days 00:01:52.758100
5453;Urgente;Informacion;alta;2023-07-17 12:35:15.915568;2023-07-17 12:40:17.231414;0 days 00:05:01.315846
5454;Estandar;Facturacion;baja;2023-07-17 12:41:34.077917;2023-07-17 12:47:31.400222;0 days 00:05:57.322305
5455;Urgente;Queja;baja;2023-07-17 12:43:13.259094;2023-07-17 12:44:51.319837;0 days 00:01:38.060743
5456;Urgente;Queja;media;2023-07-17 12:50:18.647020;2023-07-17 12:53:03.892980;0 days 00:02:45.245960
5457;Urgente;Queja;baja;2023-07-17 12:51:20.227931;2023-07-17 12:54:23.550395;0 days 00:03:03.322464
5458;Estandar;Queja;baja;2023-07-17 13:00:40.398956;2023-07-17 13:03:59.382429;0 days 00:03:18.983473
5459;Normal;Queja;baja;2023-07-17 13:06:16.775083;2023-07-17 13:06:43.973539;0 days 00:00:27.198456
5460;Estandar;Informacion;baja;2023-07-17 13:11:08.339966;2023-07-17 13:17:02.681245;0 days 00:05:54.341279
5461;Estandar;Queja;baja;2023-07-17 13:20:30.544083;2023-07-17 13:21:36.542351;0 days 00:01:05.998268
5462;Estandar;Queja;baja;2023-07-17 13:21:12.809972;2023-07-17 13:26:05.622987;0 days 00:04:52.813015
5463;Estandar;Queja;baja;2023-07-17 13:21:52.201582;2023-07-17 13:24:15.207112;0 days 00:02:23.005530
5464;Urgente;Queja;alta;2023-07-17 13:26:35.093463;2023-07-17 13:26:38.106474;0 days 00:00:03.013011
5465;Estandar;Facturacion;media;2023-07-17 13:28:16.640213;2023-07-17 13:30:21.226526;0 days 00:02:04.586313
5466;Urgente;Informacion;alta;2023-07-17 13:29:42.796761;2023-07-17 13:35:16.055579;0 days 00:05:33.258818
5467;Normal;Facturacion;baja;2023-07-17 13:33:02.700266;2023-07-17 13:36:36.139732;0 days 00:03:33.439466
5468;Normal;Facturacion;alta;2023-07-17 13:34:25.435930;2023-07-17 13:34:55.504464;0 days 00:00:30.068534
5469;Urgente;Informacion;baja;2023-07-17 13:34:26.394359;2023-07-17 13:38:31.285681;0 days 00:04:04.891322
5470;Normal;Facturacion;baja;2023-07-17 13:38:17.973088;2023-07-17 13:38:24.521716;0 days 00:00:06.548628
5471;Normal;Informacion;alta;2023-07-17 13:42:22.577611;2023-07-17 13:43:56.146673;0 days 00:01:33.569062
5472;Estandar;Facturacion;media;2023-07-17 13:44:07.877887;2023-07-17 13:50:04.630261;0 days 00:05:56.752374
5473;Estandar;Facturacion;media;2023-07-17 13:44:07.930122;2023-07-17 13:49:09.580244;0 days 00:05:01.650122
5474;Normal;Falla;baja;2023-07-17 13:48:51.270711;2023-07-17 13:49:41.761410;0 days 00:00:50.490699
5475;Urgente;Queja;baja;2023-07-17 13:51:00.796930;2023-07-17 13:51:39.458848;0 days 00:00:38.661918
5476;Estandar;Facturacion;alta;2023-07-17 13:56:27.225273;2023-07-17 13:58:38.710716;0 days 00:02:11.485443
5477;Estandar;Facturacion;alta;2023-07-17 13:56:53.345894;2023-07-17 13:57:11.924901;0 days 00:00:18.579007
5478;Estandar;Facturacion;media;2023-07-17 14:02:41.302716;2023-07-17 14:08:30.888611;0 days 00:05:49.585895
5479;Urgente;Informacion;media;2023-07-17 14:03:50.796240;2023-07-17 14:05:38.458955;0 days 00:01:47.662715
5480;Estandar;Queja;baja;2023-07-17 14:16:39.220908;2023-07-17 14:17:32.128611;0 days 00:00:52.907703
5481;Urgente;Informacion;baja;2023-07-17 14:19:49.969994;2023-07-17 14:23:10.301303;0 days 00:03:20.331309
5482;Estandar;Queja;baja;2023-07-17 14:20:47.813124;2023-07-17 14:25:32.919821;0 days 00:04:45.106697
5483;Urgente;Facturacion;baja;2023-07-17 14:21:01.330069;2023-07-17 14:22:52.980972;0 days 00:01:51.650903
5484;Urgente;Queja;media;2023-07-17 14:30:32.999691;2023-07-17 14:32:21.169105;0 days 00:01:48.169414
5485;Urgente;Informacion;baja;2023-07-17 14:32:27.069805;2023-07-17 14:36:35.850456;0 days 00:04:08.780651
5486;Estandar;Facturacion;baja;2023-07-17 14:39:37.663087;2023-07-17 14:43:51.460165;0 days 00:04:13.797078
5487;Estandar;Informacion;alta;2023-07-17 14:42:15.127788;2023-07-17 14:46:27.613227;0 days 00:04:12.485439
5488;Urgente;Informacion;media;2023-07-17 14:48:11.662774;2023-07-17 14:50:27.428473;0 days 00:02:15.765699
5489;Estandar;Falla;baja;2023-07-17 14:53:32.113527;2023-07-17 14:59:19.422048;0 days 00:05:47.308521
5490;Urgente;Informacion;media;2023-07-17 15:02:04.542107;2023-07-17 15:02:12.719187;0 days 00:00:08.177080
5491;Estandar;Queja;media;2023-07-17 15:09:25.157515;2023-07-17 15:10:43.185201;0 days 00:01:18.027686
5492;Urgente;Informacion;alta;2023-07-17 15:09:44.007927;2023-07-17 15:15:24.957249;0 days 00:05:40.949322
5493;Estandar;Facturacion;baja;2023-07-17 15:19:38.692461;2023-07-17 15:24:17.688245;0 days 00:04:38.995784
5494;Estandar;Informacion;media;2023-07-17 15:25:02.419532;2023-07-17 15:27:18.072882;0 days 00:02:15.653350
5495;Normal;Queja;media;2023-07-17 15:31:26.223046;2023-07-17 15:32:42.393226;0 days 00:01:16.170180
5496;Normal;Falla;baja;2023-07-17 15:44:46.406466;2023-07-17 15:48:26.852433;0 days 00:03:40.445967
5497;Normal;Informacion;baja;2023-07-17 15:49:27.556488;2023-07-17 15:49:37.275045;0 days 00:00:09.718557
5498;Urgente;Facturacion;media;2023-07-17 15:57:19.142837;2023-07-17 16:00:49.666525;0 days 00:03:30.523688
5499;Urgente;Queja;media;2023-07-17 16:05:51.576089;2023-07-17 16:06:43.956789;0 days 00:00:52.380700
5500;Normal;Informacion;alta;2023-07-17 16:07:13.676772;2023-07-17 16:07:40.598402;0 days 00:00:26.921630
5501;Normal;Facturacion;baja;2023-07-17 16:13:47.201215;2023-07-17 16:18:43.365392;0 days 00:04:56.164177
5502;Estandar;Queja;media;2023-07-17 16:26:32.816385;2023-07-17 16:26:59.628279;0 days 00:00:26.811894
5503;Normal;Queja;alta;2023-07-17 16:32:19.608928;2023-07-17 16:35:49.943712;0 days 00:03:30.334784
5504;Normal;Falla;baja;2023-07-17 16:45:22.488083;2023-07-17 16:46:07.213906;0 days 00:00:44.725823
5505;Urgente;Informacion;baja;2023-07-17 16:49:01.987016;2023-07-17 16:50:13.380113;0 days 00:01:11.393097
5506;Normal;Falla;alta;2023-07-17 16:53:18.324174;2023-07-17 16:57:36.997252;0 days 00:04:18.673078
5507;Estandar;Facturacion;media;2023-07-17 16:54:10.073954;2023-07-17 16:56:44.720360;0 days 00:02:34.646406
5508;Estandar;Informacion;baja;2023-07-17 16:56:17.894871;2023-07-17 17:00:40.086630;0 days 00:04:22.191759
5509;Urgente;Queja;media;2023-07-17 17:05:43.174398;2023-07-17 17:06:02.983123;0 days 00:00:19.808725
5510;Estandar;Queja;alta;2023-07-17 17:09:52.847710;2023-07-17 17:14:13.887264;0 days 00:04:21.039554
5511;Estandar;Falla;media;2023-07-17 17:13:08.245795;2023-07-17 17:18:50.610300;0 days 00:05:42.364505
5512;Estandar;Informacion;alta;2023-07-17 17:18:27.077605;2023-07-17 17:24:22.470021;0 days 00:05:55.392416
5513;Normal;Facturacion;baja;2023-07-17 17:23:56.785090;2023-07-17 17:28:21.866640;0 days 00:04:25.081550
5514;Estandar;Informacion;media;2023-07-17 17:31:25.576989;2023-07-17 17:36:53.904190;0 days 00:05:28.327201
5515;Estandar;Falla;baja;2023-07-17 17:34:21.406938;2023-07-17 17:35:04.131918;0 days 00:00:42.724980
5516;Estandar;Queja;alta;2023-07-17 17:34:35.404028;2023-07-17 17:38:16.945286;0 days 00:03:41.541258
5517;Estandar;Facturacion;baja;2023-07-17 17:40:15.410732;2023-07-17 17:45:55.887678;0 days 00:05:40.476946
5518;Estandar;Falla;media;2023-07-17 17:50:17.079633;2023-07-17 17:52:12.382233;0 days 00:01:55.302600
5519;Normal;Queja;alta;2023-07-17 17:51:45.952118;2023-07-17 17:57:30.759971;0 days 00:05:44.807853
5520;Urgente;Facturacion;baja;2023-07-17 17:56:48.964196;2023-07-17 17:57:02.252680;0 days 00:00:13.288484
5521;Normal;Falla;baja;2023-07-17 17:58:04.430766;2023-07-17 18:03:41.279088;0 days 00:05:36.848322
5522;Normal;Queja;alta;2023-07-17 17:58:32.997026;2023-07-17 18:04:23.365274;0 days 00:05:50.368248
5523;Estandar;Queja;alta;2023-07-17 18:13:48.606923;2023-07-17 18:19:14.284744;0 days 00:05:25.677821
5524;Urgente;Informacion;media;2023-07-17 18:16:23.973125;2023-07-17 18:20:11.000143;0 days 00:03:47.027018
5525;Urgente;Falla;media;2023-07-17 18:16:37.284376;2023-07-17 18:22:21.750528;0 days 00:05:44.466152
5526;Urgente;Facturacion;alta;2023-07-17 18:17:01.080537;2023-07-17 18:18:41.485275;0 days 00:01:40.404738
5527;Normal;Informacion;alta;2023-07-17 18:20:11.762646;2023-07-17 18:21:58.553511;0 days 00:01:46.790865
5528;Estandar;Informacion;alta;2023-07-17 18:23:39.847753;2023-07-17 18:26:15.067053;0 days 00:02:35.219300
5529;Normal;Queja;baja;2023-07-17 18:28:55.957634;2023-07-17 18:31:46.579460;0 days 00:02:50.621826
5530;Urgente;Facturacion;baja;2023-07-17 18:29:04.949051;2023-07-17 18:30:02.145496;0 days 00:00:57.196445
5531;Urgente;Falla;alta;2023-07-17 18:31:43.549963;2023-07-17 18:36:46.694358;0 days 00:05:03.144395
5532;Urgente;Queja;alta;2023-07-17 18:46:43.058227;2023-07-17 18:51:56.479930;0 days 00:05:13.421703
5533;Estandar;Informacion;baja;2023-07-17 18:50:46.377870;2023-07-17 18:52:35.650906;0 days 00:01:49.273036
5534;Estandar;Queja;alta;2023-07-17 19:04:56.992997;2023-07-17 19:06:01.311751;0 days 00:01:04.318754
5535;Estandar;Informacion;media;2023-07-17 19:09:25.617983;2023-07-17 19:11:30.872992;0 days 00:02:05.255009
5536;Normal;Facturacion;alta;2023-07-17 19:12:11.311688;2023-07-17 19:16:14.019156;0 days 00:04:02.707468
5537;Normal;Informacion;alta;2023-07-17 19:23:00.245948;2023-07-17 19:23:01.057048;0 days 00:00:00.811100
5538;Estandar;Facturacion;media;2023-07-17 19:23:02.139363;2023-07-17 19:24:34.085682;0 days 00:01:31.946319
5539;Normal;Falla;media;2023-07-17 19:28:15.281166;2023-07-17 19:28:17.065539;0 days 00:00:01.784373
5540;Urgente;Facturacion;baja;2023-07-17 19:29:46.633960;2023-07-17 19:34:11.490766;0 days 00:04:24.856806
5541;Normal;Falla;baja;2023-07-17 19:35:16.020230;2023-07-17 19:36:03.483515;0 days 00:00:47.463285
5542;Normal;Queja;baja;2023-07-17 19:37:50.199275;2023-07-17 19:43:14.180870;0 days 00:05:23.981595
5543;Estandar;Facturacion;media;2023-07-17 19:42:08.742867;2023-07-17 19:45:48.236194;0 days 00:03:39.493327
5544;Estandar;Falla;media;2023-07-17 19:51:12.312758;2023-07-17 19:54:44.889710;0 days 00:03:32.576952
5545;Normal;Facturacion;alta;2023-07-17 20:00:03.303755;2023-07-17 20:00:51.769235;0 days 00:00:48.465480
5546;Estandar;Facturacion;alta;2023-07-17 20:11:08.492630;2023-07-17 20:14:23.705052;0 days 00:03:15.212422
5547;Normal;Falla;alta;2023-07-17 20:12:03.847216;2023-07-17 20:14:48.912690;0 days 00:02:45.065474
5548;Normal;Falla;alta;2023-07-17 20:14:35.852870;2023-07-17 20:17:43.254701;0 days 00:03:07.401831
5549;Estandar;Falla;baja;2023-07-17 20:18:03.357357;2023-07-17 20:21:42.678177;0 days 00:03:39.320820
5550;Normal;Facturacion;baja;2023-07-17 20:20:04.309335;2023-07-17 20:23:13.181928;0 days 00:03:08.872593
5551;Normal;Informacion;baja;2023-07-17 20:24:16.309311;2023-07-17 20:30:07.532553;0 days 00:05:51.223242
5552;Urgente;Queja;baja;2023-07-17 20:25:09.227615;2023-07-17 20:30:04.992275;0 days 00:04:55.764660
5553;Urgente;Facturacion;media;2023-07-17 20:36:25.137386;2023-07-17 20:40:57.833128;0 days 00:04:32.695742
5554;Normal;Informacion;baja;2023-07-17 20:48:02.663596;2023-07-17 20:48:47.185745;0 days 00:00:44.522149
5555;Urgente;Facturacion;alta;2023-07-17 20:48:33.953884;2023-07-17 20:52:16.920693;0 days 00:03:42.966809
5556;Urgente;Falla;media;2023-07-17 20:52:55.760599;2023-07-17 20:58:40.158948;0 days 00:05:44.398349
5557;Normal;Informacion;baja;2023-07-17 20:53:25.728120;2023-07-17 20:54:00.479840;0 days 00:00:34.751720
5558;Urgente;Queja;alta;2023-07-17 20:54:30.251906;2023-07-17 20:56:09.629215;0 days 00:01:39.377309
5559;Normal;Informacion;media;2023-07-17 20:58:43.830266;2023-07-17 21:02:16.570418;0 days 00:03:32.740152
5560;Estandar;Queja;media;2023-07-17 21:00:29.590544;2023-07-17 21:03:21.580530;0 days 00:02:51.989986
