Sequence;Service_Level;Inquiry_type;piority;Time_opened;Time_closed;Duration
5208;Estandar;Facturacion;media;2023-07-16 18:32:18.593335;2023-07-16 18:32:58.417811;39.824476
5209;Urgente;Queja;baja;2023-07-16 18:37:31.225168;2023-07-16 18:43:10.336350;339.111182
5210;Urgente;Informacion;media;2023-07-16 18:45:05.075717;2023-07-16 18:53:38.967816;513.892099
5211;Urgente;Informacion;alta;2023-07-16 18:47:07.451536;2023-07-16 18:47:28.817746;21.36621
5212;Urgente;Informacion;media;2023-07-16 18:52:12.890069;2023-07-16 18:53:05.708675;52.818606
5213;Normal;Facturacion;baja;2023-07-16 19:05:56.773990;2023-07-16 19:11:23.461316;326.687326
5214;Normal;Facturacion;media;2023-07-16 19:09:03.130992;2023-07-16 19:14:16.545943;313.414951
5215;Urgente;Falla;alta;2023-07-16 19:11:31.357094;2023-07-16 19:19:26.696021;475.338927
5216;Normal;Falla;alta;2023-07-16 19:11:42.269281;2023-07-16 19:11:45.276165;3.006884
5217;Urgente;Informacion;alta;2023-07-16 19:22:55.000053;2023-07-16 19:34:29.542734;694.542681
5218;Normal;Falla;baja;2023-07-16 19:28:05.930186;2023-07-16 19:38:52.637674;646.707488
5219;Estandar;Falla;alta;2023-07-16 19:28:18.039780;2023-07-16 19:39:13.826288;655.786508
5220;Normal;Informacion;alta;2023-07-16 19:30:13.612086;2023-07-16 19:30:18.369356;4.75727
5221;Urgente;Informacion;media;2023-07-16 19:31:30.090753;2023-07-16 19:38:15.361095;405.270342
5222;Urgente;Facturacion;baja;2023-07-16 19:33:04.696193;2023-07-16 19:37:21.128129;256.431936
5223;Urgente;Falla;media;2023-07-16 19:38:47.188695;2023-07-16 19:45:41.895021;414.706326
5224;Normal;Falla;baja;2023-07-16 19:47:24.693838;2023-07-16 19:47:37.179873;12.486035
5225;Urgente;Queja;baja;2023-07-16 19:52:51.162881;2023-07-16 19:53:47.189992;56.027111
5226;Estandar;Facturacion;baja;2023-07-16 19:56:52.451062;2023-07-16 19:57:12.678828;20.227766
5227;Normal;Queja;media;2023-07-16 20:05:07.427440;2023-07-16 20:09:19.220225;251.792785
5228;Normal;Queja;media;2023-07-16 20:08:22.153423;2023-07-16 20:12:33.821219;251.667796
5229;Estandar;Queja;alta;2023-07-16 20:10:46.893093;2023-07-16 20:13:09.898838;143.005745
5230;Estandar;Informacion;alta;2023-07-16 20:12:41.099222;2023-07-16 20:15:41.482817;180.383595
5231;Urgente;Falla;baja;2023-07-16 20:14:13.670527;2023-07-16 20:23:02.299419;528.628892
5232;Urgente;Facturacion;alta;2023-07-16 20:26:50.164977;2023-07-16 20:29:24.117366;153.952389
5233;Urgente;Falla;alta;2023-07-16 20:30:25.346487;2023-07-16 20:36:37.889286;372.542799
5234;Estandar;Facturacion;alta;2023-07-16 20:31:51.323646;2023-07-16 20:33:45.179010;113.855364
5235;Normal;Informacion;media;2023-07-16 20:33:43.534628;2023-07-16 20:50:25.666282;1002.131654
5236;Estandar;Facturacion;baja;2023-07-16 20:37:55.917002;2023-07-16 20:40:52.270002;176.353
5237;Urgente;Informacion;baja;2023-07-16 20:41:24.061389;2023-07-16 20:48:26.920679;422.85929
5238;Estandar;Facturacion;baja;2023-07-16 20:41:36.701911;2023-07-16 20:49:28.532506;471.830595
5239;Estandar;Facturacion;alta;2023-07-16 20:43:55.633795;2023-07-16 20:44:23.986942;28.353147
5240;Estandar;Queja;baja;2023-07-16 20:46:02.025975;2023-07-16 20:50:27.322858;265.296883
5241;Normal;Informacion;alta;2023-07-16 21:08:36.639594;2023-07-16 21:11:53.457325;196.817731
5242;Normal;Facturacion;baja;2023-07-16 21:12:52.896310;2023-07-16 21:15:03.661358;130.765048
5243;Normal;Facturacion;media;2023-07-16 21:18:55.781739;2023-07-16 21:26:14.344282;438.562543
5244;Estandar;Facturacion;media;2023-07-16 21:24:07.062128;2023-07-16 21:28:28.379414;261.317286
5245;Urgente;Queja;baja;2023-07-16 21:30:05.131449;2023-07-16 21:32:01.414871;116.283422
5246;Estandar;Facturacion;baja;2023-07-16 21:45:27.771952;2023-07-16 21:48:25.206353;177.434401
5247;Urgente;Facturacion;media;2023-07-16 21:46:10.915546;2023-07-16 21:50:18.676775;247.761229
5248;Urgente;Informacion;baja;2023-07-16 21:50:29.224055;2023-07-16 21:54:52.689355;263.4653
5249;Estandar;Falla;alta;2023-07-16 21:59:11.637145;2023-07-16 22:08:59.865103;588.227958
5250;Estandar;Informacion;alta;2023-07-16 22:03:27.429509;2023-07-16 22:05:52.178161;144.748652
5251;Estandar;Queja;baja;2023-07-16 22:03:31.769277;2023-07-16 22:06:34.719935;182.950658
5252;Normal;Queja;media;2023-07-16 22:05:43.661634;2023-07-16 22:10:32.454949;288.793315
5253;Urgente;Queja;baja;2023-07-16 22:08:47.787266;2023-07-16 22:13:42.854912;295.067646
5254;Normal;Falla;alta;2023-07-16 22:10:54.149610;2023-07-16 22:15:08.352757;254.203147
5255;Urgente;Queja;alta;2023-07-16 22:12:59.574700;2023-07-16 22:20:48.648053;469.073353
5256;Estandar;Facturacion;baja;2023-07-16 22:16:46.150940;2023-07-16 22:25:02.013795;495.862855
5257;Estandar;Queja;baja;2023-07-16 22:22:08.307380;2023-07-16 22:30:14.457854;486.150474
5258;Normal;Informacion;alta;2023-07-16 22:25:50.470491;2023-07-16 22:32:23.961772;393.491281
5259;Estandar;Facturacion;alta;2023-07-16 22:32:22.046696;2023-07-16 22:41:14.081657;532.034961
5260;Urgente;Informacion;alta;2023-07-16 22:32:36.652417;2023-07-16 22:36:35.702995;239.050578
5261;Normal;Informacion;alta;2023-07-16 22:35:05.503025;2023-07-16 22:35:08.669025;3.166
5262;Urgente;Informacion;baja;2023-07-16 22:38:04.425842;2023-07-16 22:43:29.791158;325.365316
5263;Urgente;Falla;alta;2023-07-16 22:42:23.377705;2023-07-16 22:54:25.721908;722.344203
5264;Normal;Informacion;alta;2023-07-16 22:49:49.719138;2023-07-16 22:49:50.860646;1.141508
5265;Urgente;Falla;baja;2023-07-16 22:51:17.160345;2023-07-16 23:00:13.210139;536.049794
5266;Urgente;Informacion;baja;2023-07-16 22:56:13.627454;2023-07-16 22:57:22.523318;68.895864
5267;Estandar;Informacion;baja;2023-07-16 23:01:03.546340;2023-07-16 23:03:32.668409;149.122069
5268;Normal;Queja;baja;2023-07-16 23:01:08.876231;2023-07-16 23:02:45.070660;96.194429
5269;Normal;Facturacion;media;2023-07-16 23:02:42.858010;2023-07-16 23:04:29.098331;106.240321
5270;Estandar;Queja;baja;2023-07-16 23:20:33.509702;2023-07-16 23:34:24.593411;831.083709
5271;Urgente;Facturacion;alta;2023-07-16 23:23:08.696183;2023-07-16 23:31:31.325638;502.629455
5272;Estandar;Falla;media;2023-07-16 23:29:44.072523;2023-07-16 23:36:36.233698;412.161175
5273;Urgente;Queja;media;2023-07-16 23:31:40.667325;2023-07-16 23:32:13.528355;32.86103
5274;Normal;Falla;alta;2023-07-16 23:32:46.971878;2023-07-16 23:39:23.630041;396.658163
5275;Urgente;Facturacion;baja;2023-07-16 23:46:47.292604;2023-07-16 23:50:09.036826;201.744222
5276;Estandar;Falla;baja;2023-07-16 23:49:10.256469;2023-07-16 23:57:20.561377;490.304908
5277;Urgente;Facturacion;media;2023-07-16 23:53:16.323027;2023-07-16 23:53:41.283227;24.9602
5278;Urgente;Queja;alta;2023-07-16 23:55:08.837983;2023-07-16 23:57:16.250856;127.412873
5279;Estandar;Queja;media;2023-07-17 00:12:34.931387;2023-07-17 00:16:43.213923;248.282536
5280;Estandar;Falla;baja;2023-07-17 00:15:51.367892;2023-07-17 00:20:17.268372;265.90048
5281;Estandar;Informacion;media;2023-07-17 00:15:54.280682;2023-07-17 00:23:08.890156;434.609474
5282;Urgente;Informacion;media;2023-07-17 00:26:50.661191;2023-07-17 00:31:27.493284;276.832093
5283;Estandar;Falla;baja;2023-07-17 00:29:11.094047;2023-07-17 00:30:56.454307;105.36026
5284;Normal;Queja;alta;2023-07-17 00:29:12.150460;2023-07-17 00:33:43.117958;270.967498
5285;Urgente;Informacion;alta;2023-07-17 00:32:41.437396;2023-07-17 00:37:51.169622;309.732226
5286;Estandar;Queja;alta;2023-07-17 00:33:37.885139;2023-07-17 00:33:43.772898;5.887759
5287;Normal;Queja;alta;2023-07-17 00:44:32.599604;2023-07-17 00:45:19.884821;47.285217
5288;Urgente;Facturacion;alta;2023-07-17 00:45:33.603429;2023-07-17 00:51:30.018231;356.414802
5289;Estandar;Falla;media;2023-07-17 00:48:44.194371;2023-07-17 00:49:20.980098;36.785727
5290;Estandar;Facturacion;alta;2023-07-17 00:54:56.301408;2023-07-17 01:00:02.126583;305.825175
5291;Normal;Queja;alta;2023-07-17 00:57:36.228682;2023-07-17 00:59:29.543662;113.31498
5292;Urgente;Facturacion;alta;2023-07-17 01:02:47.581123;2023-07-17 01:08:38.184289;350.603166
5293;Urgente;Queja;media;2023-07-17 01:04:34.378798;2023-07-17 01:09:49.105104;314.726306
5294;Estandar;Falla;baja;2023-07-17 01:05:40.965478;2023-07-17 01:14:34.258558;533.29308
5295;Normal;Facturacion;baja;2023-07-17 01:06:45.889692;2023-07-17 01:06:55.007478;9.117786
5296;Urgente;Queja;alta;2023-07-17 01:10:16.102100;2023-07-17 01:10:26.729205;10.627105
5297;Normal;Informacion;media;2023-07-17 01:17:37.479229;2023-07-17 01:19:30.132050;112.652821
5298;Estandar;Falla;alta;2023-07-17 01:22:20.361283;2023-07-17 01:22:48.165874;27.804591
5299;Urgente;Facturacion;media;2023-07-17 01:29:10.391087;2023-07-17 01:33:27.953209;257.562122
5300;Normal;Facturacion;alta;2023-07-17 01:31:23.807086;2023-07-17 01:31:56.510266;32.70318
5301;Normal;Falla;baja;2023-07-17 01:33:35.262375;2023-07-17 01:41:52.880811;497.618436
5302;Estandar;Facturacion;alta;2023-07-17 01:34:23.600682;2023-07-17 01:36:26.493117;122.892435
5303;Estandar;Queja;baja;2023-07-17 01:34:26.336409;2023-07-17 01:42:14.859198;468.522789
5304;Estandar;Queja;alta;2023-07-17 01:40:43.959763;2023-07-17 01:47:24.674265;400.714502
5305;Urgente;Queja;baja;2023-07-17 01:41:51.514306;2023-07-17 01:43:19.824756;88.31045
5306;Normal;Facturacion;media;2023-07-17 01:46:24.906917;2023-07-17 01:52:13.129686;348.222769
5307;Urgente;Falla;baja;2023-07-17 01:46:31.177946;2023-07-17 01:50:27.995680;236.817734
5308;Normal;Queja;baja;2023-07-17 01:56:16.698853;2023-07-17 01:56:40.841851;24.142998
5309;Estandar;Falla;alta;2023-07-17 02:04:14.171409;2023-07-17 02:11:16.524680;422.353271
5310;Normal;Falla;baja;2023-07-17 02:08:19.397549;2023-07-17 02:11:36.189554;196.792005
5311;Estandar;Falla;baja;2023-07-17 02:09:26.907142;2023-07-17 02:17:01.921049;455.013907
5312;Estandar;Facturacion;media;2023-07-17 02:11:16.285493;2023-07-17 02:14:46.142015;209.856522
5313;Estandar;Queja;alta;2023-07-17 02:11:40.292735;2023-07-17 02:18:40.475102;420.182367
5314;Normal;Falla;alta;2023-07-17 02:18:20.725238;2023-07-17 02:26:37.873659;497.148421
5315;Estandar;Queja;media;2023-07-17 02:22:01.380200;2023-07-17 02:30:41.480623;520.100423
5316;Estandar;Informacion;alta;2023-07-17 02:30:09.149039;2023-07-17 02:34:54.928946;285.779907
5317;Normal;Informacion;alta;2023-07-17 02:32:37.364283;2023-07-17 02:37:47.509077;310.144794
5318;Normal;Queja;alta;2023-07-17 02:41:36.367621;2023-07-17 02:46:06.130947;269.763326
5319;Normal;Informacion;media;2023-07-17 02:49:17.889033;2023-07-17 02:55:34.199653;376.31062
5320;Estandar;Facturacion;media;2023-07-17 02:52:04.874044;2023-07-17 02:52:45.617857;40.743813
5321;Normal;Falla;alta;2023-07-17 02:53:19.765166;2023-07-17 02:58:00.536230;280.771064
5322;Urgente;Facturacion;media;2023-07-17 02:54:46.855072;2023-07-17 03:02:08.698678;441.843606
5323;Normal;Queja;alta;2023-07-17 02:59:29.292146;2023-07-17 03:11:41.272618;731.980472
5324;Estandar;Falla;media;2023-07-17 03:00:50.352887;2023-07-17 03:01:52.035944;61.683057
5325;Urgente;Queja;alta;2023-07-17 03:02:48.004582;2023-07-17 03:08:53.249795;365.245213
5326;Normal;Falla;media;2023-07-17 03:05:38.713756;2023-07-17 03:11:37.049756;358.336
5327;Normal;Queja;alta;2023-07-17 03:07:40.382938;2023-07-17 03:09:32.523287;112.140349
5328;Normal;Queja;alta;2023-07-17 03:17:54.902913;2023-07-17 03:18:49.948298;55.045385
5329;Urgente;Falla;media;2023-07-17 03:19:51.365222;2023-07-17 03:26:30.176751;398.811529
5330;Urgente;Facturacion;alta;2023-07-17 03:25:47.256746;2023-07-17 03:28:52.931093;185.674347
5331;Estandar;Informacion;baja;2023-07-17 03:26:09.866986;2023-07-17 03:41:30.880970;921.013984
5332;Normal;Falla;alta;2023-07-17 03:30:10.715010;2023-07-17 03:35:11.203341;300.488331
5333;Urgente;Facturacion;baja;2023-07-17 03:31:56.649857;2023-07-17 03:33:21.733624;85.083767
5334;Estandar;Queja;media;2023-07-17 03:33:34.604900;2023-07-17 03:37:28.570072;233.965172
5335;Estandar;Facturacion;baja;2023-07-17 03:36:08.241552;2023-07-17 03:37:59.670003;111.428451
5336;Estandar;Queja;alta;2023-07-17 03:44:47.304645;2023-07-17 03:54:36.131367;588.826722
5337;Estandar;Falla;media;2023-07-17 03:45:09.786027;2023-07-17 03:53:50.238697;520.45267
5338;Urgente;Informacion;media;2023-07-17 03:48:53.230404;2023-07-17 03:58:05.738391;552.507987
5339;Normal;Queja;baja;2023-07-17 03:50:32.535505;2023-07-17 03:57:58.911123;446.375618
5340;Estandar;Falla;alta;2023-07-17 03:50:39.119952;2023-07-17 03:55:34.729362;295.60941
5341;Estandar;Falla;media;2023-07-17 04:04:27.287566;2023-07-17 04:08:55.340893;268.053327
5342;Normal;Falla;baja;2023-07-17 04:05:09.351756;2023-07-17 04:07:05.819149;116.467393
5343;Estandar;Falla;baja;2023-07-17 04:11:36.818972;2023-07-17 04:12:20.255227;43.436255
5344;Urgente;Informacion;baja;2023-07-17 04:13:02.736913;2023-07-17 04:15:59.072656;176.335743
5345;Normal;Falla;media;2023-07-17 04:17:41.099858;2023-07-17 04:24:12.757641;391.657783
5346;Urgente;Queja;baja;2023-07-17 04:20:06.646290;2023-07-17 04:20:54.512539;47.866249
5347;Urgente;Informacion;baja;2023-07-17 04:20:58.856472;2023-07-17 04:23:48.584276;169.727804
5348;Urgente;Queja;baja;2023-07-17 04:26:33.306446;2023-07-17 04:28:00.710740;87.404294
5349;Normal;Queja;media;2023-07-17 04:32:46.891615;2023-07-17 04:42:48.150863;601.259248
5350;Urgente;Facturacion;media;2023-07-17 04:37:49.550686;2023-07-17 04:42:53.907832;304.357146
5351;Normal;Falla;alta;2023-07-17 04:41:14.410431;2023-07-17 04:54:33.797186;799.386755
5352;Normal;Informacion;alta;2023-07-17 04:44:15.265466;2023-07-17 04:56:38.586621;743.321155
5353;Normal;Informacion;media;2023-07-17 04:48:36.252384;2023-07-17 04:57:19.969155;523.716771
5354;Urgente;Informacion;baja;2023-07-17 04:52:02.147485;2023-07-17 04:58:55.531523;413.384038
5355;Estandar;Facturacion;baja;2023-07-17 04:52:38.481685;2023-07-17 05:04:32.807646;714.325961
5356;Urgente;Falla;alta;2023-07-17 05:09:45.344154;2023-07-17 05:11:38.362071;113.017917
5357;Estandar;Falla;alta;2023-07-17 05:13:41.343069;2023-07-17 05:18:41.459120;300.116051
5358;Estandar;Queja;alta;2023-07-17 05:13:51.846096;2023-07-17 05:14:39.350560;47.504464
5359;Normal;Falla;media;2023-07-17 05:15:47.298692;2023-07-17 05:22:11.203060;383.904368
5360;Normal;Falla;baja;2023-07-17 05:33:24.769577;2023-07-17 05:41:37.373442;492.603865
5361;Estandar;Queja;alta;2023-07-17 05:34:15.826710;2023-07-17 05:37:08.834600;173.00789
5362;Estandar;Informacion;alta;2023-07-17 05:38:42.567718;2023-07-17 05:43:53.534933;310.967215
5363;Estandar;Queja;media;2023-07-17 05:41:09.867509;2023-07-17 05:46:53.725699;343.85819
5364;Normal;Informacion;baja;2023-07-17 05:44:13.011736;2023-07-17 05:50:59.881218;406.869482
5365;Urgente;Informacion;media;2023-07-17 05:45:14.708684;2023-07-17 05:57:20.587580;725.878896
5366;Estandar;Falla;media;2023-07-17 05:45:24.403227;2023-07-17 05:51:05.594374;341.191147
5367;Urgente;Facturacion;baja;2023-07-17 05:45:27.560998;2023-07-17 05:45:32.892474;5.331476
5368;Estandar;Falla;alta;2023-07-17 05:51:37.568655;2023-07-17 06:07:19.500151;941.931496
5369;Estandar;Queja;alta;2023-07-17 05:56:43.297284;2023-07-17 05:59:02.278700;138.981416
5370;Urgente;Facturacion;media;2023-07-17 06:01:49.792473;2023-07-17 06:07:54.987834;365.195361
5371;Normal;Falla;baja;2023-07-17 06:09:15.432179;2023-07-17 06:09:29.686609;14.25443
5372;Estandar;Facturacion;baja;2023-07-17 06:09:53.179460;2023-07-17 06:17:10.991784;437.812324
5373;Estandar;Facturacion;alta;2023-07-17 06:12:52.729008;2023-07-17 06:26:05.951148;793.22214
5374;Estandar;Facturacion;media;2023-07-17 06:21:13.814701;2023-07-17 06:22:48.703524;94.888823
5375;Urgente;Informacion;baja;2023-07-17 06:22:51.111545;2023-07-17 06:28:17.905129;326.793584
5376;Urgente;Facturacion;media;2023-07-17 06:26:56.040317;2023-07-17 06:37:30.210604;634.170287
5377;Normal;Queja;baja;2023-07-17 06:27:21.791870;2023-07-17 06:34:34.400446;432.608576
5378;Normal;Informacion;media;2023-07-17 06:39:04.159536;2023-07-17 06:45:22.331293;378.171757
5379;Estandar;Facturacion;baja;2023-07-17 06:45:36.375104;2023-07-17 06:45:41.699611;5.324507
5380;Urgente;Informacion;alta;2023-07-17 06:49:25.841520;2023-07-17 06:49:44.576244;18.734724
5381;Normal;Falla;media;2023-07-17 06:49:42.602507;2023-07-17 06:49:50.697342;8.094835
5382;Urgente;Falla;alta;2023-07-17 06:51:21.069873;2023-07-17 07:00:03.382926;522.313053
5383;Normal;Informacion;media;2023-07-17 06:51:54.218824;2023-07-17 07:01:35.497134;581.27831
5384;Normal;Informacion;media;2023-07-17 06:53:03.791676;2023-07-17 06:56:09.566773;185.775097
5385;Normal;Queja;media;2023-07-17 07:02:31.194366;2023-07-17 07:14:47.291592;736.097226
5386;Urgente;Facturacion;alta;2023-07-17 07:05:17.051674;2023-07-17 07:11:57.062031;400.010357
5387;Normal;Falla;alta;2023-07-17 07:09:10.245423;2023-07-17 07:11:51.421853;161.17643
5388;Normal;Queja;alta;2023-07-17 07:10:16.390082;2023-07-17 07:15:32.259548;315.869466
5389;Estandar;Facturacion;alta;2023-07-17 07:16:09.733822;2023-07-17 07:19:13.935890;184.202068
5390;Normal;Facturacion;baja;2023-07-17 07:18:06.993636;2023-07-17 07:20:46.920977;159.927341
5391;Urgente;Falla;media;2023-07-17 07:21:49.048488;2023-07-17 07:23:42.904882;113.856394
5392;Urgente;Queja;baja;2023-07-17 07:27:40.961168;2023-07-17 07:36:33.942909;532.981741
5393;Normal;Falla;media;2023-07-17 07:29:31.374377;2023-07-17 07:36:13.096581;401.722204
5394;Urgente;Queja;alta;2023-07-17 07:31:10.784513;2023-07-17 07:37:14.618786;363.834273
5395;Urgente;Informacion;alta;2023-07-17 07:31:44.172298;2023-07-17 07:36:04.460732;260.288434
5396;Urgente;Informacion;alta;2023-07-17 07:32:49.793736;2023-07-17 07:35:34.666549;164.872813
5397;Estandar;Falla;alta;2023-07-17 07:39:29.295988;2023-07-17 07:52:27.553294;778.257306
5398;Estandar;Queja;media;2023-07-17 07:40:56.615174;2023-07-17 07:43:20.955475;144.340301
5399;Normal;Falla;baja;2023-07-17 07:41:19.859213;2023-07-17 07:49:06.238300;466.379087
5400;Urgente;Falla;baja;2023-07-17 07:51:22.057590;2023-07-17 07:58:43.908452;441.850862
5401;Estandar;Informacion;media;2023-07-17 07:52:01.976530;2023-07-17 07:57:11.488749;309.512219
5402;Urgente;Facturacion;alta;2023-07-17 07:52:32.750028;2023-07-17 07:55:14.943827;162.193799
5403;Estandar;Facturacion;baja;2023-07-17 08:04:28.036823;2023-07-17 08:05:18.526917;50.490094
5404;Estandar;Queja;baja;2023-07-17 08:08:24.432161;2023-07-17 08:12:34.857676;250.425515
5405;Urgente;Falla;alta;2023-07-17 08:12:06.880292;2023-07-17 08:19:44.333054;457.452762
5406;Urgente;Facturacion;alta;2023-07-17 08:14:18.343982;2023-07-17 08:19:40.954312;322.61033
5407;Urgente;Facturacion;baja;2023-07-17 08:16:52.720954;2023-07-17 08:17:29.645704;36.92475
5408;Urgente;Informacion;media;2023-07-17 08:17:40.421911;2023-07-17 08:25:21.657986;461.236075
5409;Urgente;Queja;alta;2023-07-17 08:17:44.826453;2023-07-17 08:19:45.411255;120.584802
5410;Estandar;Informacion;media;2023-07-17 08:35:19.433824;2023-07-17 08:38:35.135836;195.702012
5411;Normal;Queja;media;2023-07-17 08:38:54.198532;2023-07-17 08:51:01.979478;727.780946
5412;Estandar;Queja;alta;2023-07-17 08:51:41.800131;2023-07-17 08:53:07.402055;85.601924
5413;Urgente;Falla;alta;2023-07-17 08:51:48.258697;2023-07-17 09:02:45.657933;657.399236
5414;Urgente;Falla;baja;2023-07-17 08:52:15.706136;2023-07-17 08:57:04.933643;289.227507
5415;Urgente;Falla;baja;2023-07-17 08:57:34.381159;2023-07-17 09:00:17.115607;162.734448
5416;Urgente;Informacion;baja;2023-07-17 08:57:35.242171;2023-07-17 08:59:16.769778;101.527607
5417;Normal;Facturacion;media;2023-07-17 09:06:56.799016;2023-07-17 09:10:16.015907;199.216891
5418;Estandar;Informacion;baja;2023-07-17 09:07:29.499975;2023-07-17 09:08:06.642028;37.142053
5419;Estandar;Falla;alta;2023-07-17 09:09:53.991266;2023-07-17 09:11:20.057904;86.066638
5420;Urgente;Informacion;baja;2023-07-17 09:19:01.744061;2023-07-17 09:29:39.324231;637.58017
5421;Normal;Queja;alta;2023-07-17 09:20:04.597126;2023-07-17 09:30:42.594950;637.997824
5422;Normal;Queja;media;2023-07-17 09:20:45.622332;2023-07-17 09:23:44.460909;178.838577
5423;Urgente;Informacion;alta;2023-07-17 09:31:13.528297;2023-07-17 09:36:12.438253;298.909956
5424;Urgente;Facturacion;baja;2023-07-17 09:41:50.851170;2023-07-17 09:45:42.715105;231.863935
5425;Estandar;Falla;alta;2023-07-17 09:46:28.177935;2023-07-17 09:52:05.285939;337.108004
5426;Estandar;Falla;alta;2023-07-17 09:51:12.249501;2023-07-17 09:55:26.288042;254.038541
5427;Urgente;Falla;alta;2023-07-17 10:04:36.100153;2023-07-17 10:14:51.714424;615.614271
5428;Estandar;Facturacion;media;2023-07-17 10:06:52.157153;2023-07-17 10:07:55.166808;63.009655
5429;Normal;Informacion;alta;2023-07-17 10:07:08.603975;2023-07-17 10:12:32.903702;324.299727
5430;Normal;Facturacion;alta;2023-07-17 10:07:33.406667;2023-07-17 10:10:53.581545;200.174878
